pres_1,pres_2,sim
26,44,0.9597687199425785
27,1,0.9894108852811649
27,2,0.9881784853647099
27,3,0.993778616908253
27,4,0.9798853842384397
27,5,0.9822606057033726
27,6,0.9733012802189629
27,7,0.9880616696795158
27,8,0.9861052343178524
27,9,0.0
27,10,0.9865356416898483
27,11,0.9806059474536699
27,12,0.9769833603187178
27,13,0.9840194264092341
27,14,0.9791728420116416
27,15,0.9819531150249018
27,16,0.9862416366867235
27,17,0.9826013428815914
27,18,0.9807582087605199
27,19,0.9745704795048681
27,20,0.0
27,21,0.9589259955753803
27,22,0.9770443689351421
27,23,0.9778816798008886
27,24,0.9642116986068887
27,25,0.9925974613694114
27,26,0.971117342378328
27,27,1.0
27,28,0.9934615486502584
27,29,0.9883120034648583
27,30,0.9752048975813824
27,31,0.9944682188449715
27,32,0.9915570331101774
27,33,0.9806287009195025
27,34,0.9861990055303924
27,35,0.9882793658780925
27,36,0.9931157051451085
27,37,0.9855908840144944
27,38,0.9673393123541095
27,39,0.9869141129030187
27,40,0.9802635511201906
27,41,0.9766571957221296
27,42,0.9802519319733678
27,43,0.9780090303978428
27,44,0.9696227510330447
28,1,0.9897277186233314
28,2,0.9897431622726748
28,3,0.9912290616950826
28,4,0.9848290598875575
28,5,0.9822509980874
28,6,0.9766109849292433
28,7,0.9878202462987188
28,8,0.9878344573070725
28,9,0.0
28,10,0.9877142521166756
28,11,0.9824322135761024
28,12,0.9798933124863375
28,13,0.9864520964524383
28,14,0.982803405071594
28,15,0.9834316771993337
28,16,0.9886504211882017
28,17,0.9869415121201687
28,18,0.9848171037267833
28,19,0.982349292240691
28,20,0.0
28,21,0.9708622203016726
28,22,0.985451462194757
28,23,0.9842423571076337
28,24,0.9741970032879199
28,25,0.9956240618841685
28,26,0.980408723669344
28,27,0.9934615486502584
28,28,1.0
28,29,0.9960392802222064
28,30,0.9871208584471916
28,31,0.9963761791069766
28,32,0.9950480678433062
28,33,0.9928896649954492
28,34,0.993017218055093
28,35,0.9846035837437805
28,36,0.9908270997304635
28,37,0.9913614608961746
28,38,0.9821128890008591
28,39,0.9880170378480295
28,40,0.978276092412962
28,41,0.9722671373322569
28,42,0.9835774543412299
28,43,0.9730328301373099
28,44,0.9719334566985961
29,1,0.9929968673995103
29,2,0.9942498337569134
29,3,0.9922085476024589
29,4,0.9910032942497543
29,5,0.989724344499996
29,6,0.9859991796040952
29,7,0.9926267162018231
29,8,0.9924344931099863
29,9,0.0
29,10,0.992974227923765
29,11,0.9901150115517479
29,12,0.9880135822693533
29,13,0.9929280598393367
29,14,0.9886637782183378
29,15,0.9902241412209523
29,16,0.9928534913152575
29,17,0.9929922239728144
29,18,0.9920944378775177
29,19,0.9904514978818615
29,20,0.0
29,21,0.9842842991626458
29,22,0.992262479262551
29,23,0.9929924694287228
29,24,0.9849289006865154
29,25,0.9963025130472374
29,26,0.9898528051232688
29,27,0.9883120034648583
29,28,0.9960392802222064
29,29,1.0
29,30,0.9937092173778304
29,31,0.9931788569772654
29,32,0.992565932393319
29,33,0.9935799757951417
29,34,0.9900060006241631
29,35,0.980704137679489
29,36,0.9888004612232095
29,37,0.9894447147445392
29,38,0.9858488909774922
29,39,0.9819274994504583
29,40,0.9691913023095955
29,41,0.9641413230523411
29,42,0.9799464884301792
29,43,0.9645728739635766
29,44,0.9712854039125073
30,1,0.9843740813196271
30,2,0.9906588785035745
30,3,0.9837955638610565
30,4,0.9889493851121177
30,5,0.9821819764510354
30,6,0.9885995451437581
30,7,0.985432343754443
30,8,0.9886205230084375
30,9,0.0
30,10,0.9863720054782362
30,11,0.9875429206902354
30,12,0.9849384866547612
30,13,0.9896820479358635
30,14,0.9893597191813751
30,15,0.9848249811550073
30,16,0.98935236319871
30,17,0.9920552507705152
30,18,0.9908408703827278
30,19,0.9938022526525141
30,20,0.0
30,21,0.9924184770422511
30,22,0.9957859014210667
30,23,0.9939515119678555
30,24,0.9907226399311967
30,25,0.9887600164380499
30,26,0.993022398322483
30,27,0.9752048975813824
30,28,0.9871208584471916
30,29,0.9937092173778304
30,30,1.0
30,31,0.9871642721791142
30,32,0.9847844816329504
30,33,0.9941619425188
30,34,0.9858870961142242
30,35,0.9690324106096296
30,36,0.9761479074868995
30,37,0.9865907555606177
30,38,0.9915721446304883
30,39,0.9704801147948806
30,40,0.9521354126284961
30,41,0.9490509529100472
30,42,0.9721292419717138
30,43,0.9472176794664209
30,44,0.9634632181974873
31,1,0.9887365254758278
31,2,0.9908207043305777
31,3,0.9918567853966491
31,4,0.9836246140030711
31,5,0.9806583777850484
31,6,0.9773827110309534
31,7,0.9863373700357546
31,8,0.9870095960333781
31,9,0.0
31,10,0.9855823294667474
31,11,0.9819739641682753
31,12,0.9793093046644198
31,13,0.9854848858840743
31,14,0.9832060537950984
31,15,0.9829403120465436
31,16,0.9889975823011322
31,17,0.986286888924802
31,18,0.9845824301853955
31,19,0.9818664311965091
31,20,0.0
31,21,0.9717498712052273
31,22,0.9843883990438514
31,23,0.9831312577241709
31,24,0.973570088119279
31,25,0.9937209846218455
31,26,0.9792422084721245
31,27,0.9944682188449715
31,28,0.9963761791069766
31,29,0.9931788569772654
31,30,0.9871642721791142
31,31,1.0
31,32,0.9980713695759746
31,33,0.9935830973478518
31,34,0.995784440995649
31,35,0.9908567683403354
31,36,0.99401873154688
31,37,0.9948600864470619
31,38,0.9833141010798114
31,39,0.9906227071788881
31,40,0.9819200380226711
31,41,0.9778714902034215
31,42,0.9876991064513235
31,43,0.9768244138111061
31,44,0.9768490934461975
32,1,0.9857932564355447
32,2,0.9880170218847905
32,3,0.9884894282327512
32,4,0.9790418974084811
32,5,0.9766514862274323
32,6,0.9711231495099608
32,7,0.9824583841044594
32,8,0.981738284922033
32,9,0.0
32,10,0.9815645311598207
32,11,0.9780804593855961
32,12,0.9764335287966878
32,13,0.9810429918319784
32,14,0.9772781443096015
32,15,0.980135633557864
32,16,0.9846392363765929
32,17,0.9819492110043904
32,18,0.9799813046814828
32,19,0.9769626875878346
32,20,0.0
32,21,0.9688386272354527
32,22,0.979510880810153
32,23,0.9788339331299613
32,24,0.9696183326229515
32,25,0.9902039588856181
32,26,0.9755498469190074
32,27,0.9915570331101774
32,28,0.9950480678433062
32,29,0.992565932393319
32,30,0.9847844816329504
32,31,0.9980713695759746
32,32,1.0
32,33,0.9940830213995605
32,34,0.9957636357287735
32,35,0.9930780426147525
32,36,0.9942440645751004
32,37,0.9958508133030212
32,38,0.9852120873316503
32,39,0.9927699824962817
32,40,0.9850775629376767
32,41,0.9833033170459625
32,42,0.9916431602327946
32,43,0.9808783016575132
32,44,0.9804537012966735
33,1,0.9831313054674747
33,2,0.9872524710741247
33,3,0.9834044425186261
33,4,0.9828488319801751
33,5,0.975388772785783
33,6,0.9763261437212412
33,7,0.980590719889343
33,8,0.9829895056194425
33,9,0.0
33,10,0.9810775128793866
33,11,0.9798607986429742
33,12,0.9778968860951389
33,13,0.9827927598053404
33,14,0.9820666566955489
33,15,0.9798874262220789
33,16,0.9859721975417006
33,17,0.9854611910055614
33,18,0.9832046206707752
33,19,0.9851416496578917
33,20,0.0
33,21,0.9811520243990939
33,22,0.9880897742215881
33,23,0.9846439447301372
33,24,0.9801937424817477
33,25,0.9893286353610061
33,26,0.9840058214568522
33,27,0.9806287009195025
33,28,0.9928896649954492
33,29,0.9935799757951417
33,30,0.9941619425188
33,31,0.9935830973478518
33,32,0.9940830213995605
33,33,1.0
33,34,0.9956846397932302
33,35,0.9799016813927067
33,36,0.9828036881093937
33,37,0.9936046214411068
33,38,0.9936967586826431
33,39,0.9829311830312475
33,40,0.9690036603532611
33,41,0.9655560722226868
33,42,0.984007040885437
33,43,0.9626521073282486
33,44,0.9736522457283233
34,1,0.9837898486497744
34,2,0.9855218191469243
34,3,0.9854207868209699
34,4,0.9799682146695641
34,5,0.9738341404527406
34,6,0.9716863624060245
34,7,0.979524160503145
34,8,0.9814839014669138
34,9,0.0
34,10,0.9795710347939837
34,11,0.976431360308166
34,12,0.973879931686958
34,13,0.9799620150963526
34,14,0.9785337149119693
34,15,0.9781203526888984
34,16,0.9841687452634454
34,17,0.9821229904867095
34,18,0.9799835312330307
34,19,0.979382180216047
34,20,0.0
34,21,0.9702876957957534
34,22,0.9822708654558273
34,23,0.9794173141580503
34,24,0.971772551788168
34,25,0.9894442577665052
34,26,0.9767504533207465
34,27,0.9861990055303924
34,28,0.993017218055093
34,29,0.9900060006241631
34,30,0.9858870961142242
34,31,0.995784440995649
34,32,0.9957636357287735
34,33,0.9956846397932302
34,34,1.0
34,35,0.9859373726955082
34,36,0.9877881625753716
34,37,0.9923434262801365
34,38,0.9858923589496065
34,39,0.9873597350558624
34,40,0.9779198435708908
34,41,0.9731752415454324
34,42,0.9864888513097557
34,43,0.970297845247114
34,44,0.975490206206869
35,1,0.9738590457386345
35,2,0.9775461663862025
35,3,0.978648457713482
35,4,0.9610398387969508
35,5,0.9664619543326287
35,6,0.956375952249889
35,7,0.972047617975233
35,8,0.9676464157139237
35,9,0.0
35,10,0.9705210562502953
35,11,0.9682659272076322
35,12,0.9684766040839167
35,13,0.969434872582353
35,14,0.9639947072910799
35,15,0.9732554393711513
35,16,0.9759028583081506
35,17,0.9701396741935677
35,18,0.9683510890961075
35,19,0.9605734178503562
35,20,0.0
35,21,0.9526235372145014
35,22,0.9625754379279763
35,23,0.9650247392822807
35,24,0.9555586084836051
35,25,0.9797223815628899
35,26,0.9623050075901813
35,27,0.9882793658780925
35,28,0.9846035837437805
35,29,0.980704137679489
35,30,0.9690324106096296
35,31,0.9908567683403354
35,32,0.9930780426147525
35,33,0.9799016813927067
35,34,0.9859373726955082
35,35,1.0
35,36,0.9958874731413871
35,37,0.9919776542022426
35,38,0.974919479114692
35,39,0.9962536409561246
35,40,0.9934779204579935
35,41,0.9943475810418639
35,42,0.9941712255584934
35,43,0.9918590567543061
35,44,0.9868265976908641
36,1,0.9850907186017178
36,2,0.9860917523438814
36,3,0.9881414703079493
36,4,0.9760895045816345
36,5,0.9804123857186589
36,6,0.9711005980671472
36,7,0.9847140858561434
36,8,0.9810627716481646
36,9,0.0
36,10,0.9838585546053463
36,11,0.9799708776603518
36,12,0.9800129672921005
36,13,0.9818311245925451
36,14,0.9767718401255762
36,15,0.9843137906499518
36,16,0.9853140110873065
36,17,0.9814375678236632
36,18,0.9808232802550816
36,19,0.973191081704511
36,20,0.0
36,21,0.963676647030466
36,22,0.9746498222562889
36,23,0.9775164292454636
36,24,0.9677479061942598
36,25,0.9897276180157019
36,26,0.9745720043670374
36,27,0.9931157051451085
36,28,0.9908270997304635
36,29,0.9888004612232095
36,30,0.9761479074868995
36,31,0.99401873154688
36,32,0.9942440645751004
36,33,0.9828036881093937
36,34,0.9877881625753716
36,35,0.9958874731413871
36,36,1.0
36,37,0.9908276739782711
36,38,0.9755015180148592
36,39,0.9938808358130244
36,40,0.9892998415661768
36,41,0.9866565867890039
36,42,0.9891550435189936
36,43,0.9862455342654494
36,44,0.9825744943765297
37,1,0.9760866710851617
37,2,0.9828256112202819
37,3,0.9807983261626919
37,4,0.9722999400986241
37,5,0.9710237285092689
37,6,0.9680408984473193
37,7,0.9764824976163652
37,8,0.9764299641686189
37,9,0.0
37,10,0.975178808288604
37,11,0.9758968324549013
37,12,0.9733256513693973
37,13,0.9769577899539995
37,14,0.9749594055845632
37,15,0.9774870501836066
37,16,0.9843089928775947
37,17,0.9811396207917473
37,18,0.9771745470938616
37,19,0.9750653574195324
37,20,0.0
37,21,0.9703643949857776
37,22,0.9784604613303348
37,23,0.9774697053540737
37,24,0.9717926683991036
37,25,0.9860048699631307
37,26,0.9758647658908912
37,27,0.9855908840144944
37,28,0.9913614608961746
37,29,0.9894447147445392
37,30,0.9865907555606177
37,31,0.9948600864470619
37,32,0.9958508133030212
37,33,0.9936046214411068
37,34,0.9923434262801365
37,35,0.9919776542022426
37,36,0.9908276739782711
37,37,1.0
37,38,0.9915776730608309
37,39,0.9942952856978219
37,40,0.9849719379261183
37,41,0.9840082226071718
37,42,0.9937340699116642
37,43,0.9821924820735699
37,44,0.9866863446220179
38,1,0.9697536471843935
38,2,0.9801383155124473
38,3,0.9701066348870494
38,4,0.972909287918144
38,5,0.9679247095734897
38,6,0.9711153790223799
38,7,0.9723077051668695
38,8,0.9732605766821077
38,9,0.0
38,10,0.9721981464880696
38,11,0.9771639097945309
38,12,0.9766077536427551
38,13,0.9763395132505567
38,14,0.9771561052130152
38,15,0.977465366710526
38,16,0.9807404090141364
38,17,0.9818393638526046
38,18,0.9778435409135889
38,19,0.9806215216791201
38,20,0.0
38,21,0.9829049651082293
38,22,0.9824091767601956
38,23,0.9806826589350895
38,24,0.982918942527794
38,25,0.9795634018733018
38,26,0.9842137886025302
38,27,0.9673393123541095
38,28,0.9821128890008591
38,29,0.9858488909774922
38,30,0.9915721446304883
38,31,0.9833141010798114
38,32,0.9852120873316503
38,33,0.9936967586826431
38,34,0.9858923589496065
38,35,0.974919479114692
38,36,0.9755015180148592
38,37,0.9915776730608309
38,38,1.0
38,39,0.9792229873201918
38,40,0.963327890935875
38,41,0.963156824245604
38,42,0.9833866898293542
38,43,0.9593426242217451
38,44,0.9775381719102204
39,1,0.9706566884034664
39,2,0.974892891278476
39,3,0.9769960629848901
39,4,0.9604126948217125
39,5,0.9645929036954135
39,6,0.9544105591031117
39,7,0.970232597683024
39,8,0.9670294000289741
39,9,0.0
39,10,0.9688706407388621
39,11,0.9676076604322452
39,12,0.9661833848842046
39,13,0.9680502564605434
39,14,0.9639106929421579
39,15,0.971903588328114
39,16,0.9769123589415567
39,17,0.9713541620751284
39,18,0.967934298067826
39,19,0.9605328872882279
39,20,0.0
39,21,0.9522611954753739
39,22,0.9638198039426861
39,23,0.9647313866063528
39,24,0.9570593408552033
39,25,0.9811731079914382
39,26,0.9626320098154039
39,27,0.9869141129030187
39,28,0.9880170378480295
39,29,0.9819274994504583
39,30,0.9704801147948806
39,31,0.9906227071788881
39,32,0.9927699824962817
39,33,0.9829311830312475
39,34,0.9873597350558624
39,35,0.9962536409561246
39,36,0.9938808358130244
39,37,0.9942952856978219
39,38,0.9792229873201918
39,39,1.0
39,40,0.9961744859139828
39,41,0.9946312903392298
39,42,0.9969472641076053
39,43,0.9944228853601177
39,44,0.9904516265096653
40,1,0.9584160006357428
40,2,0.9617502048322577
40,3,0.9647302377619245
40,4,0.9442756465056317
40,5,0.9510121754518184
40,6,0.937349846344456
40,7,0.9571420728944174
40,8,0.9520455805632
40,9,0.0
40,10,0.9549871452659743
40,11,0.9523306943680989
40,12,0.9528474868538652
40,13,0.9535986486044945
40,14,0.9478282241491032
40,15,0.9591264761599839
40,16,0.963493709021975
40,17,0.9565686052124689
40,18,0.952970445197016
40,19,0.9432224670502348
40,20,0.0
40,21,0.9320288913951281
40,22,0.9454863253889079
40,23,0.9481767707896249
40,24,0.9384984022424344
40,25,0.9696770349861003
40,26,0.9456700501319741
40,27,0.9802635511201906
40,28,0.978276092412962
40,29,0.9691913023095955
40,30,0.9521354126284961
40,31,0.9819200380226711
40,32,0.9850775629376767
40,33,0.9690036603532611
40,34,0.9779198435708908
40,35,0.9934779204579935
40,36,0.9892998415661768
40,37,0.9849719379261183
40,38,0.963327890935875
40,39,0.9961744859139828
40,40,1.0
40,41,0.9946302305160711
40,42,0.9917094728737768
40,43,0.9948283525288253
40,44,0.9851014645643328
41,1,0.9529970633083549
41,2,0.9576479005168979
41,3,0.9616443838858874
41,4,0.936591263737954
41,5,0.9437983397045628
41,6,0.9293701360829781
41,7,0.9509024273014914
41,8,0.9448733607618813
41,9,0.0
41,10,0.9488805450508209
41,11,0.9464150026818513
41,12,0.9464343004700958
41,13,0.9465283787541017
41,14,0.93961942123295
41,15,0.9525201004964916
41,16,0.9561796454594469
41,17,0.9488480713390026
41,18,0.945608560031248
41,19,0.9350107859566492
41,20,0.0
41,21,0.927287026205946
41,22,0.9387274317048895
41,23,0.94120376124461
41,24,0.9311910093828358
41,25,0.9620905901831498
41,26,0.9387044646572699
41,27,0.9766571957221296
41,28,0.9722671373322569
41,29,0.9641413230523411
41,30,0.9490509529100472
41,31,0.9778714902034215
41,32,0.9833033170459625
41,33,0.9655560722226868
41,34,0.9731752415454324
41,35,0.9943475810418639
41,36,0.9866565867890039
41,37,0.9840082226071718
41,38,0.963156824245604
41,39,0.9946312903392298
41,40,0.9946302305160711
41,41,1.0
41,42,0.993172694538899
41,43,0.9974666773558997
41,44,0.9849465977899755
42,1,0.9677901767725718
42,2,0.9748521385361205
42,3,0.9733061295594827
42,4,0.9581365919649815
42,5,0.96100045980871
42,6,0.9523998748756994
42,7,0.966208390298279
42,8,0.96332955131863
42,9,0.0
42,10,0.9647627967262048
42,11,0.9659552450342531
42,12,0.9650553442779739
42,13,0.9656719066914614
42,14,0.9615302183436867
42,15,0.9688224402302741
42,16,0.9731815899407077
42,17,0.9690115568714806
42,18,0.9660962099231996
42,19,0.9600532821950493
42,20,0.0
42,21,0.9553222698648878
42,22,0.9626520809545345
42,23,0.9633753135938781
42,24,0.957909345169354
42,25,0.9760551188796561
42,26,0.9623230111073457
42,27,0.9802519319733678
42,28,0.9835774543412299
42,29,0.9799464884301792
42,30,0.9721292419717138
42,31,0.9876991064513235
42,32,0.9916431602327946
42,33,0.984007040885437
42,34,0.9864888513097557
42,35,0.9941712255584934
42,36,0.9891550435189936
42,37,0.9937340699116642
42,38,0.9833866898293542
42,39,0.9969472641076053
42,40,0.9917094728737768
42,41,0.993172694538899
42,42,1.0
42,43,0.9915904935325363
42,44,0.9921229932255109
43,1,0.9536279245443118
43,2,0.9579308260692269
43,3,0.9631668766036616
43,4,0.937624801597125
43,5,0.9473528128294608
43,6,0.9300393225629177
43,7,0.9529858802028605
43,8,0.9470220678045037
43,9,0.0
43,10,0.950075897667846
43,11,0.9481829114163093
43,12,0.946413921150288
43,13,0.9481104981794263
43,14,0.9405272277847618
43,15,0.9531734736865747
43,16,0.9582048041081279
43,17,0.9501517970103212
43,18,0.9467809029653417
43,19,0.9348058398360697
43,20,0.0
43,21,0.9260632629184692
43,22,0.9388509249030966
43,23,0.9421092524530499
43,24,0.9307406382086859
43,25,0.9636367235272693
43,26,0.938041995945874
43,27,0.9780090303978428
43,28,0.9730328301373099
43,29,0.9645728739635766
43,30,0.9472176794664209
43,31,0.9768244138111061
43,32,0.9808783016575132
43,33,0.9626521073282486
43,34,0.970297845247114
43,35,0.9918590567543061
43,36,0.9862455342654494
43,37,0.9821924820735699
43,38,0.9593426242217451
43,39,0.9944228853601177
43,40,0.9948283525288253
43,41,0.9974666773558997
43,42,0.9915904935325363
43,43,1.0
43,44,0.9870664868727037
44,1,0.959116115686985
44,2,0.9674772223608309
44,3,0.9641221582096098
44,4,0.9507473489257732
44,5,0.9601535338024498
44,6,0.9488558318905926
44,7,0.9616707867079847
44,8,0.9578717103621655
44,9,0.0
44,10,0.9590445650772691
44,11,0.9655920542084098
44,12,0.9635573118659445
44,13,0.9618662063931321
44,14,0.958957204874288
44,15,0.9684806688958273
44,16,0.971894387737457
44,17,0.9660081811400285
44,18,0.9631504510927943
44,19,0.9552171994438973
44,20,0.0
44,21,0.9551134116388886
44,22,0.957154460116408
44,23,0.9596668116961716
44,24,0.9583424371448401
44,25,0.9688865307764035
44,26,0.9597687199425785
44,27,0.9696227510330447
44,28,0.9719334566985961
44,29,0.9712854039125073
44,30,0.9634632181974873
44,31,0.9768490934461975
44,32,0.9804537012966735
44,33,0.9736522457283233
44,34,0.975490206206869
44,35,0.9868265976908641
44,36,0.9825744943765297
44,37,0.9866863446220179
44,38,0.9775381719102204
44,39,0.9904516265096653
44,40,0.9851014645643328
44,41,0.9849465977899755
44,42,0.9921229932255109
44,43,0.9870664868727037
44,44,1.0
