pres_1,pres_2,sim,pres_1_party,pres_2_party
14,25,0.9931490544763001,Democratic,Republican
14,26,0.9957863320203447,Democratic,Republican
14,27,0.9791728420116416,Democratic,Democratic
14,28,0.982803405071594,Democratic,Republican
14,29,0.9886637782183378,Democratic,Republican
14,30,0.9893597191813751,Democratic,Republican
14,31,0.9832060537950984,Democratic,Democratic
14,32,0.9772781443096015,Democratic,Democratic
14,33,0.9820666566955489,Democratic,Republican
14,34,0.9785337149119693,Democratic,Democratic
14,35,0.9639947072910799,Democratic,Democratic
14,36,0.9767718401255762,Democratic,Republican
14,37,0.9749594055845632,Democratic,Republican
14,38,0.9771561052130152,Democratic,Democratic
14,39,0.9639106929421579,Democratic,Republican
14,40,0.9478282241491032,Democratic,Republican
14,41,0.93961942123295,Democratic,Democratic
14,42,0.9615302183436867,Democratic,Republican
14,43,0.9405272277847618,Democratic,Democratic
14,44,0.958957204874288,Democratic,Republican
15,1,0.9918411451551269,Democratic,Unaffiliated
15,2,0.9937845378197643,Democratic,Federalist
15,3,0.989050644867716,Democratic,Democratic-Republican
15,4,0.9918810439528412,Democratic,Democratic-Republican
15,5,0.9963980286510006,Democratic,Democratic-Republican
15,6,0.9928882610882908,Democratic,Democratic-Republican
15,7,0.9967944973567475,Democratic,Democratic
15,8,0.99433818902571,Democratic,Democratic
15,9,0.0,Democratic,Whig
15,10,0.9965331213674369,Democratic,Whig
15,11,0.9981933286709708,Democratic,Democratic
15,12,0.9977236225907185,Democratic,Whig
15,13,0.9971679985607886,Democratic,Whig
15,14,0.9958642247948204,Democratic,Democratic
15,15,1.0,Democratic,Democratic
15,16,0.9961320531104741,Democratic,Republican
15,17,0.9966705352805529,Democratic,Democratic
15,18,0.9967730964183747,Democratic,Republican
15,19,0.9934137734692575,Democratic,Republican
15,20,0.0,Democratic,Republican
15,21,0.9873734400760916,Democratic,Republican
15,22,0.9915285022429183,Democratic,Democratic
15,23,0.9949710546083176,Democratic,Republican
15,24,0.9928496341549281,Democratic,Republican
15,25,0.9935350450440431,Democratic,Republican
15,26,0.9943654549726043,Democratic,Republican
15,27,0.9819531150249018,Democratic,Democratic
15,28,0.9834316771993337,Democratic,Republican
15,29,0.9902241412209523,Democratic,Republican
15,30,0.9848249811550073,Democratic,Republican
15,31,0.9829403120465436,Democratic,Democratic
15,32,0.980135633557864,Democratic,Democratic
15,33,0.9798874262220789,Democratic,Republican
15,34,0.9781203526888984,Democratic,Democratic
15,35,0.9732554393711513,Democratic,Democratic
15,36,0.9843137906499518,Democratic,Republican
15,37,0.9774870501836066,Democratic,Republican
15,38,0.977465366710526,Democratic,Democratic
15,39,0.971903588328114,Democratic,Republican
15,40,0.9591264761599839,Democratic,Republican
15,41,0.9525201004964916,Democratic,Democratic
15,42,0.9688224402302741,Democratic,Republican
15,43,0.9531734736865747,Democratic,Democratic
15,44,0.9684806688958273,Democratic,Republican
16,1,0.9910152427375745,Republican,Unaffiliated
16,2,0.993680197149212,Republican,Federalist
16,3,0.9918173510656343,Republican,Democratic-Republican
16,4,0.9919494270539634,Republican,Democratic-Republican
16,5,0.994810593808551,Republican,Democratic-Republican
16,6,0.9925823298185603,Republican,Democratic-Republican
16,7,0.9953059228121032,Republican,Democratic
16,8,0.9960786922605995,Republican,Democratic
16,9,0.0,Republican,Whig
16,10,0.9946016453844827,Republican,Whig
16,11,0.9960382384986698,Republican,Democratic
16,12,0.9917612932526397,Republican,Whig
16,13,0.9962283719312832,Republican,Whig
16,14,0.9959728561871528,Republican,Democratic
16,15,0.9961320531104741,Republican,Democratic
16,16,1.0,Republican,Republican
16,17,0.9980054964576314,Republican,Democratic
16,18,0.9968346366928159,Republican,Republican
16,19,0.9941677428520267,Republican,Republican
16,20,0.0,Republican,Republican
16,21,0.9863520323801778,Republican,Republican
16,22,0.9941168271662253,Republican,Democratic
16,23,0.9955163163759234,Republican,Republican
16,24,0.991109263471284,Republican,Republican
16,25,0.9967234447375793,Republican,Republican
16,26,0.9923172699425243,Republican,Republican
16,27,0.9862416366867235,Republican,Democratic
16,28,0.9886504211882017,Republican,Republican
16,29,0.9928534913152575,Republican,Republican
16,30,0.98935236319871,Republican,Republican
16,31,0.9889975823011322,Republican,Democratic
16,32,0.9846392363765929,Republican,Democratic
16,33,0.9859721975417006,Republican,Republican
16,34,0.9841687452634454,Republican,Democratic
16,35,0.9759028583081506,Republican,Democratic
16,36,0.9853140110873065,Republican,Republican
16,37,0.9843089928775947,Republican,Republican
16,38,0.9807404090141364,Republican,Democratic
16,39,0.9769123589415567,Republican,Republican
16,40,0.963493709021975,Republican,Republican
16,41,0.9561796454594469,Republican,Democratic
16,42,0.9731815899407077,Republican,Republican
16,43,0.9582048041081279,Republican,Democratic
16,44,0.971894387737457,Republican,Republican
17,1,0.991362965795966,Democratic,Unaffiliated
17,2,0.9952077600260418,Democratic,Federalist
17,3,0.9905871440055485,Democratic,Democratic-Republican
17,4,0.9948405900349228,Democratic,Democratic-Republican
17,5,0.9950321702207423,Democratic,Democratic-Republican
17,6,0.9965096608200474,Democratic,Democratic-Republican
17,7,0.9961311378905732,Democratic,Democratic
17,8,0.9970183814470228,Democratic,Democratic
17,9,0.0,Democratic,Whig
17,10,0.9956349115297891,Democratic,Whig
17,11,0.9978311643571359,Democratic,Democratic
17,12,0.9945131117277806,Democratic,Whig
17,13,0.9978741677924581,Democratic,Whig
17,14,0.9979338240165672,Democratic,Democratic
17,15,0.9966705352805529,Democratic,Democratic
17,16,0.9980054964576314,Democratic,Republican
17,17,1.0,Democratic,Democratic
17,18,0.9985539723942956,Democratic,Republican
17,19,0.9976468984841866,Democratic,Republican
17,20,0.0,Democratic,Republican
17,21,0.990962178845625,Democratic,Republican
17,22,0.9968683565587402,Democratic,Democratic
17,23,0.9982618519547669,Democratic,Republican
17,24,0.9953138683785724,Democratic,Republican
17,25,0.9954494187338527,Democratic,Republican
17,26,0.9960834783489669,Democratic,Republican
17,27,0.9826013428815914,Democratic,Democratic
17,28,0.9869415121201687,Democratic,Republican
17,29,0.9929922239728144,Democratic,Republican
17,30,0.9920552507705152,Democratic,Republican
17,31,0.986286888924802,Democratic,Democratic
17,32,0.9819492110043904,Democratic,Democratic
17,33,0.9854611910055614,Democratic,Republican
17,34,0.9821229904867095,Democratic,Democratic
17,35,0.9701396741935677,Democratic,Democratic
17,36,0.9814375678236632,Democratic,Republican
17,37,0.9811396207917473,Democratic,Republican
17,38,0.9818393638526046,Democratic,Democratic
17,39,0.9713541620751284,Democratic,Republican
17,40,0.9565686052124689,Democratic,Republican
17,41,0.9488480713390026,Democratic,Democratic
17,42,0.9690115568714806,Democratic,Republican
17,43,0.9501517970103212,Democratic,Democratic
17,44,0.9660081811400285,Democratic,Republican
18,1,0.9936035019357691,Republican,Unaffiliated
18,2,0.9959113510492622,Republican,Federalist
18,3,0.9914690153235388,Republican,Democratic-Republican
18,4,0.9959687054638944,Republican,Democratic-Republican
18,5,0.9964773688088665,Republican,Democratic-Republican
18,6,0.9975501094738398,Republican,Democratic-Republican
18,7,0.9966643365286992,Republican,Democratic
18,8,0.9973839116477563,Republican,Democratic
18,9,0.0,Republican,Whig
18,10,0.9970742420415966,Republican,Whig
18,11,0.9981600773173982,Republican,Democratic
18,12,0.9960512071382118,Republican,Whig
18,13,0.9989925629408521,Republican,Whig
18,14,0.9982002109692407,Republican,Democratic
18,15,0.9967730964183747,Republican,Democratic
18,16,0.9968346366928159,Republican,Republican
18,17,0.9985539723942956,Republican,Democratic
18,18,1.0,Republican,Republican
18,19,0.9979687494225983,Republican,Republican
18,20,0.0,Republican,Republican
18,21,0.9919214043062768,Republican,Republican
18,22,0.9968559960774832,Republican,Democratic
18,23,0.9985382289958701,Republican,Republican
18,24,0.9950861400643587,Republican,Republican
18,25,0.9943925464756875,Republican,Republican
18,26,0.9963903080434718,Republican,Republican
18,27,0.9807582087605199,Republican,Democratic
18,28,0.9848171037267833,Republican,Republican
18,29,0.9920944378775177,Republican,Republican
18,30,0.9908408703827278,Republican,Republican
18,31,0.9845824301853955,Republican,Democratic
18,32,0.9799813046814828,Republican,Democratic
18,33,0.9832046206707752,Republican,Republican
18,34,0.9799835312330307,Republican,Democratic
18,35,0.9683510890961075,Republican,Democratic
18,36,0.9808232802550816,Republican,Republican
18,37,0.9771745470938616,Republican,Republican
18,38,0.9778435409135889,Republican,Democratic
18,39,0.967934298067826,Republican,Republican
18,40,0.952970445197016,Republican,Republican
18,41,0.945608560031248,Republican,Democratic
18,42,0.9660962099231996,Republican,Republican
18,43,0.9467809029653417,Republican,Democratic
18,44,0.9631504510927943,Republican,Republican
19,1,0.9902006541680722,Republican,Unaffiliated
19,2,0.9937650473208476,Republican,Federalist
19,3,0.9866061912520537,Republican,Democratic-Republican
19,4,0.9960496690849209,Republican,Democratic-Republican
19,5,0.9921537542984202,Republican,Democratic-Republican
19,6,0.9976465042309988,Republican,Democratic-Republican
19,7,0.993254317583153,Republican,Democratic
19,8,0.9957053397602038,Republican,Democratic
19,9,0.0,Republican,Whig
19,10,0.9938532463134702,Republican,Whig
19,11,0.9956432592325648,Republican,Democratic
19,12,0.9936372472302589,Republican,Whig
19,13,0.9970898773756385,Republican,Whig
19,14,0.9979281608027146,Republican,Democratic
19,15,0.9934137734692575,Republican,Democratic
19,16,0.9941677428520267,Republican,Republican
19,17,0.9976468984841866,Republican,Democratic
19,18,0.9979687494225983,Republican,Republican
19,19,1.0,Republican,Republican
19,20,0.0,Republican,Republican
19,21,0.9948414837750528,Republican,Republican
19,22,0.9987489301736009,Republican,Democratic
19,23,0.9987004692767925,Republican,Republican
19,24,0.9970233491471572,Republican,Republican
19,25,0.9915988739952002,Republican,Republican
19,26,0.997695545841375,Republican,Republican
19,27,0.9745704795048681,Republican,Democratic
19,28,0.982349292240691,Republican,Republican
19,29,0.9904514978818615,Republican,Republican
19,30,0.9938022526525141,Republican,Republican
19,31,0.9818664311965091,Republican,Democratic
19,32,0.9769626875878346,Republican,Democratic
19,33,0.9851416496578917,Republican,Republican
19,34,0.979382180216047,Republican,Democratic
19,35,0.9605734178503562,Republican,Democratic
19,36,0.973191081704511,Republican,Republican
19,37,0.9750653574195324,Republican,Republican
19,38,0.9806215216791201,Republican,Democratic
19,39,0.9605328872882279,Republican,Republican
19,40,0.9432224670502348,Republican,Republican
19,41,0.9350107859566492,Republican,Democratic
19,42,0.9600532821950493,Republican,Republican
19,43,0.9348058398360697,Republican,Democratic
19,44,0.9552171994438973,Republican,Republican
20,1,0.0,Republican,Unaffiliated
20,2,0.0,Republican,Federalist
20,3,0.0,Republican,Democratic-Republican
20,4,0.0,Republican,Democratic-Republican
20,5,0.0,Republican,Democratic-Republican
20,6,0.0,Republican,Democratic-Republican
20,7,0.0,Republican,Democratic
20,8,0.0,Republican,Democratic
20,9,1.0,Republican,Whig
20,10,0.0,Republican,Whig
20,11,0.0,Republican,Democratic
20,12,0.0,Republican,Whig
20,13,0.0,Republican,Whig
20,14,0.0,Republican,Democratic
20,15,0.0,Republican,Democratic
20,16,0.0,Republican,Republican
20,17,0.0,Republican,Democratic
20,18,0.0,Republican,Republican
20,19,0.0,Republican,Republican
20,20,1.0,Republican,Republican
20,21,0.0,Republican,Republican
20,22,0.0,Republican,Democratic
20,23,0.0,Republican,Republican
20,24,0.0,Republican,Republican
20,25,0.0,Republican,Republican
20,26,0.0,Republican,Republican
20,27,0.0,Republican,Democratic
20,28,0.0,Republican,Republican
20,29,0.0,Republican,Republican
20,30,0.0,Republican,Republican
20,31,0.0,Republican,Democratic
20,32,0.0,Republican,Democratic
20,33,0.0,Republican,Republican
20,34,0.0,Republican,Democratic
20,35,0.0,Republican,Democratic
20,36,0.0,Republican,Republican
20,37,0.0,Republican,Republican
20,38,0.0,Republican,Democratic
20,39,0.0,Republican,Republican
20,40,0.0,Republican,Republican
20,41,0.0,Republican,Democratic
20,42,0.0,Republican,Republican
20,43,0.0,Republican,Democratic
20,44,0.0,Republican,Republican
21,1,0.9796361389413052,Republican,Unaffiliated
21,2,0.9868396919313707,Republican,Federalist
21,3,0.974978218993034,Republican,Democratic-Republican
21,4,0.9880477328115705,Republican,Democratic-Republican
21,5,0.9840745682651153,Republican,Democratic-Republican
21,6,0.9918998737378779,Republican,Democratic-Republican
21,7,0.9840512284529208,Republican,Democratic
21,8,0.985917909931466,Republican,Democratic
21,9,0.0,Republican,Whig
21,10,0.9850718232446568,Republican,Whig
21,11,0.9902735021039086,Republican,Democratic
21,12,0.9900649547907575,Republican,Whig
21,13,0.9898542636682753,Republican,Whig
21,14,0.9908273629422597,Republican,Democratic
21,15,0.9873734400760916,Republican,Democratic
21,16,0.9863520323801778,Republican,Republican
21,17,0.990962178845625,Republican,Democratic
21,18,0.9919214043062768,Republican,Republican
21,19,0.9948414837750528,Republican,Republican
21,20,0.0,Republican,Republican
21,21,1.0,Republican,Republican
21,22,0.9938563769805302,Republican,Democratic
21,23,0.9942412577549585,Republican,Republican
21,24,0.9967769888869672,Republican,Republican
21,25,0.9804229847244563,Republican,Republican
21,26,0.9963535211672466,Republican,Republican
21,27,0.9589259955753803,Republican,Democratic
21,28,0.9708622203016726,Republican,Republican
21,29,0.9842842991626458,Republican,Republican
21,30,0.9924184770422511,Republican,Republican
21,31,0.9717498712052273,Republican,Democratic
21,32,0.9688386272354527,Republican,Democratic
21,33,0.9811520243990939,Republican,Republican
21,34,0.9702876957957534,Republican,Democratic
21,35,0.9526235372145014,Republican,Democratic
21,36,0.963676647030466,Republican,Republican
21,37,0.9703643949857776,Republican,Republican
21,38,0.9829049651082293,Republican,Democratic
21,39,0.9522611954753739,Republican,Republican
21,40,0.9320288913951281,Republican,Republican
21,41,0.927287026205946,Republican,Democratic
21,42,0.9553222698648878,Republican,Republican
21,43,0.9260632629184692,Republican,Democratic
21,44,0.9551134116388886,Republican,Republican
22,1,0.9903672617261794,Democratic,Unaffiliated
22,2,0.9934429949471946,Democratic,Federalist
22,3,0.9887310620663757,Democratic,Democratic-Republican
22,4,0.9962085086250849,Democratic,Democratic-Republican
22,5,0.9911130658865448,Democratic,Democratic-Republican
22,6,0.9960242892328873,Democratic,Democratic-Republican
22,7,0.9927965374872971,Democratic,Democratic
22,8,0.9958528520792117,Democratic,Democratic
22,9,0.0,Democratic,Whig
22,10,0.9934513110109487,Democratic,Whig
22,11,0.9945660353103102,Democratic,Democratic
22,12,0.9909950560758729,Democratic,Whig
22,13,0.9963378238793874,Democratic,Whig
22,14,0.9965394765361161,Democratic,Democratic
22,15,0.9915285022429183,Democratic,Democratic
22,16,0.9941168271662253,Democratic,Republican
22,17,0.9968683565587402,Democratic,Democratic
22,18,0.9968559960774832,Democratic,Republican
22,19,0.9987489301736009,Democratic,Republican
22,20,0.0,Democratic,Republican
22,21,0.9938563769805302,Democratic,Republican
22,22,1.0,Democratic,Democratic
22,23,0.9984073168283993,Democratic,Republican
22,24,0.9951861787093944,Democratic,Republican
22,25,0.9923450627449047,Democratic,Republican
22,26,0.9961468008828244,Democratic,Republican
22,27,0.9770443689351421,Democratic,Democratic
22,28,0.985451462194757,Democratic,Republican
22,29,0.992262479262551,Democratic,Republican
22,30,0.9957859014210667,Democratic,Republican
22,31,0.9843883990438514,Democratic,Democratic
22,32,0.979510880810153,Democratic,Democratic
22,33,0.9880897742215881,Democratic,Republican
22,34,0.9822708654558273,Democratic,Democratic
22,35,0.9625754379279763,Democratic,Democratic
22,36,0.9746498222562889,Democratic,Republican
22,37,0.9784604613303348,Democratic,Republican
22,38,0.9824091767601956,Democratic,Democratic
22,39,0.9638198039426861,Democratic,Republican
22,40,0.9454863253889079,Democratic,Republican
22,41,0.9387274317048895,Democratic,Democratic
22,42,0.9626520809545345,Democratic,Republican
22,43,0.9388509249030966,Democratic,Democratic
22,44,0.957154460116408,Democratic,Republican
23,1,0.9913164205716596,Republican,Unaffiliated
23,2,0.9946065052901027,Republican,Federalist
23,3,0.9888357198612798,Republican,Democratic-Republican
23,4,0.9958517243580173,Republican,Democratic-Republican
23,5,0.9945948882492051,Republican,Democratic-Republican
23,6,0.9973209992154904,Republican,Democratic-Republican
23,7,0.9950802079259501,Republican,Democratic
23,8,0.9964186305544049,Republican,Democratic
23,9,0.0,Republican,Whig
23,10,0.995454118940609,Republican,Whig
23,11,0.996844941347152,Republican,Democratic
23,12,0.9942414964249998,Republican,Whig
23,13,0.9980660265422505,Republican,Whig
23,14,0.9967318386378121,Republican,Democratic
23,15,0.9949710546083176,Republican,Democratic
23,16,0.9955163163759234,Republican,Republican
23,17,0.9982618519547669,Republican,Democratic
23,18,0.9985382289958701,Republican,Republican
23,19,0.9987004692767925,Republican,Republican
23,20,0.0,Republican,Republican
23,21,0.9942412577549585,Republican,Republican
23,22,0.9984073168283993,Republican,Democratic
23,23,1.0,Republican,Republican
23,24,0.9960630875270154,Republican,Republican
23,25,0.9930935337168418,Republican,Republican
23,26,0.9975110817008099,Republican,Republican
23,27,0.9778816798008886,Republican,Democratic
23,28,0.9842423571076337,Republican,Republican
23,29,0.9929924694287228,Republican,Republican
23,30,0.9939515119678555,Republican,Republican
23,31,0.9831312577241709,Republican,Democratic
23,32,0.9788339331299613,Republican,Democratic
23,33,0.9846439447301372,Republican,Republican
23,34,0.9794173141580503,Republican,Democratic
23,35,0.9650247392822807,Republican,Democratic
23,36,0.9775164292454636,Republican,Republican
23,37,0.9774697053540737,Republican,Republican
23,38,0.9806826589350895,Republican,Democratic
23,39,0.9647313866063528,Republican,Republican
23,40,0.9481767707896249,Republican,Republican
23,41,0.94120376124461,Republican,Democratic
23,42,0.9633753135938781,Republican,Republican
23,43,0.9421092524530499,Republican,Democratic
23,44,0.9596668116961716,Republican,Republican
24,1,0.9816472129835113,Republican,Unaffiliated
24,2,0.988188369917568,Republican,Federalist
24,3,0.9773940503677112,Republican,Democratic-Republican
24,4,0.9896736817083787,Republican,Democratic-Republican
24,5,0.9881524871702775,Republican,Democratic-Republican
24,6,0.9945393131751961,Republican,Democratic-Republican
24,7,0.987978771875116,Republican,Democratic
24,8,0.9891368792864114,Republican,Democratic
24,9,0.0,Republican,Whig
24,10,0.9886212869110548,Republican,Whig
24,11,0.9945964509763096,Republican,Democratic
24,12,0.993918618055027,Republican,Whig
24,13,0.9931327473008974,Republican,Whig
24,14,0.9953219835123892,Republican,Democratic
24,15,0.9928496341549281,Republican,Democratic
24,16,0.991109263471284,Republican,Republican
24,17,0.9953138683785724,Republican,Democratic
24,18,0.9950861400643587,Republican,Republican
24,19,0.9970233491471572,Republican,Republican
24,20,0.0,Republican,Republican
24,21,0.9967769888869672,Republican,Republican
24,22,0.9951861787093944,Republican,Democratic
24,23,0.9960630875270154,Republican,Republican
24,24,1.0,Republican,Republican
24,25,0.9850240341129487,Republican,Republican
24,26,0.9984405688435096,Republican,Republican
24,27,0.9642116986068887,Republican,Democratic
24,28,0.9741970032879199,Republican,Republican
24,29,0.9849289006865154,Republican,Republican
24,30,0.9907226399311967,Republican,Republican
24,31,0.973570088119279,Republican,Democratic
24,32,0.9696183326229515,Republican,Democratic
24,33,0.9801937424817477,Republican,Republican
24,34,0.971772551788168,Republican,Democratic
24,35,0.9555586084836051,Republican,Democratic
24,36,0.9677479061942598,Republican,Republican
24,37,0.9717926683991036,Republican,Republican
24,38,0.982918942527794,Republican,Democratic
24,39,0.9570593408552033,Republican,Republican
24,40,0.9384984022424344,Republican,Republican
24,41,0.9311910093828358,Republican,Democratic
24,42,0.957909345169354,Republican,Republican
24,43,0.9307406382086859,Republican,Democratic
24,44,0.9583424371448401,Republican,Republican
25,1,0.9948970049962854,Republican,Unaffiliated
25,2,0.9945825349117208,Republican,Federalist
25,3,0.9950796746540529,Republican,Democratic-Republican
25,4,0.9931506981151098,Republican,Democratic-Republican
25,5,0.9930722142662927,Republican,Democratic-Republican
25,6,0.9886935933889942,Republican,Democratic-Republican
25,7,0.9961095586648558,Republican,Democratic
25,8,0.9962768591364057,Republican,Democratic
25,9,0.0,Republican,Whig
25,10,0.9960639493477025,Republican,Whig
25,11,0.9924734143516151,Republican,Democratic
25,12,0.9896841071023978,Republican,Whig
25,13,0.9952634803584435,Republican,Whig
25,14,0.9931490544763001,Republican,Democratic
25,15,0.9935350450440431,Republican,Democratic
25,16,0.9967234447375793,Republican,Republican
25,17,0.9954494187338527,Republican,Democratic
25,18,0.9943925464756875,Republican,Republican
25,19,0.9915988739952002,Republican,Republican
25,20,0.0,Republican,Republican
25,21,0.9804229847244563,Republican,Republican
25,22,0.9923450627449047,Republican,Democratic
25,23,0.9930935337168418,Republican,Republican
25,24,0.9850240341129487,Republican,Republican
25,25,1.0,Republican,Republican
25,26,0.9895433036918547,Republican,Republican
25,27,0.9925974613694114,Republican,Democratic
25,28,0.9956240618841685,Republican,Republican
25,29,0.9963025130472374,Republican,Republican
25,30,0.9887600164380499,Republican,Republican
25,31,0.9937209846218455,Republican,Democratic
25,32,0.9902039588856181,Republican,Democratic
25,33,0.9893286353610061,Republican,Republican
25,34,0.9894442577665052,Republican,Democratic
25,35,0.9797223815628899,Republican,Democratic
25,36,0.9897276180157019,Republican,Republican
25,37,0.9860048699631307,Republican,Republican
25,38,0.9795634018733018,Republican,Democratic
25,39,0.9811731079914382,Republican,Republican
25,40,0.9696770349861003,Republican,Republican
25,41,0.9620905901831498,Republican,Democratic
25,42,0.9760551188796561,Republican,Republican
25,43,0.9636367235272693,Republican,Democratic
25,44,0.9688865307764035,Republican,Republican
26,1,0.9865649497625042,Republican,Unaffiliated
26,2,0.9914016362527112,Republican,Federalist
26,3,0.9817942381384293,Republican,Democratic-Republican
26,4,0.9923532841122363,Republican,Democratic-Republican
26,5,0.9901044736022117,Republican,Democratic-Republican
26,6,0.9949359799728711,Republican,Democratic-Republican
26,7,0.9912555202037163,Republican,Democratic
26,8,0.9916380035294686,Republican,Democratic
26,9,0.0,Republican,Whig
26,10,0.9924770173992629,Republican,Whig
26,11,0.9947723175970783,Republican,Democratic
26,12,0.9959166706149005,Republican,Whig
26,13,0.9953123011953073,Republican,Whig
26,14,0.9957863320203447,Republican,Democratic
26,15,0.9943654549726043,Republican,Democratic
26,16,0.9923172699425243,Republican,Republican
26,17,0.9960834783489669,Republican,Democratic
26,18,0.9963903080434718,Republican,Republican
26,19,0.997695545841375,Republican,Republican
26,20,0.0,Republican,Republican
26,21,0.9963535211672466,Republican,Republican
26,22,0.9961468008828244,Republican,Democratic
26,23,0.9975110817008099,Republican,Republican
26,24,0.9984405688435096,Republican,Republican
26,25,0.9895433036918547,Republican,Republican
26,26,1.0,Republican,Republican
26,27,0.971117342378328,Republican,Democratic
26,28,0.980408723669344,Republican,Republican
26,29,0.9898528051232688,Republican,Republican
26,30,0.993022398322483,Republican,Republican
26,31,0.9792422084721245,Republican,Democratic
26,32,0.9755498469190074,Republican,Democratic
26,33,0.9840058214568522,Republican,Republican
26,34,0.9767504533207465,Republican,Democratic
26,35,0.9623050075901813,Republican,Democratic
26,36,0.9745720043670374,Republican,Republican
26,37,0.9758647658908912,Republican,Republican
26,38,0.9842137886025302,Republican,Democratic
26,39,0.9626320098154039,Republican,Republican
26,40,0.9456700501319741,Republican,Republican
26,41,0.9387044646572699,Republican,Democratic
26,42,0.9623230111073457,Republican,Republican
26,43,0.938041995945874,Republican,Democratic
26,44,0.9597687199425785,Republican,Republican
27,1,0.9894108852811649,Democratic,Unaffiliated
27,2,0.9881784853647099,Democratic,Federalist
27,3,0.993778616908253,Democratic,Democratic-Republican
27,4,0.9798853842384397,Democratic,Democratic-Republican
27,5,0.9822606057033726,Democratic,Democratic-Republican
27,6,0.9733012802189629,Democratic,Democratic-Republican
27,7,0.9880616696795158,Democratic,Democratic
27,8,0.9861052343178524,Democratic,Democratic
27,9,0.0,Democratic,Whig
27,10,0.9865356416898483,Democratic,Whig
27,11,0.9806059474536699,Democratic,Democratic
27,12,0.9769833603187178,Democratic,Whig
27,13,0.9840194264092341,Democratic,Whig
27,14,0.9791728420116416,Democratic,Democratic
27,15,0.9819531150249018,Democratic,Democratic
27,16,0.9862416366867235,Democratic,Republican
27,17,0.9826013428815914,Democratic,Democratic
27,18,0.9807582087605199,Democratic,Republican
27,19,0.9745704795048681,Democratic,Republican
27,20,0.0,Democratic,Republican
27,21,0.9589259955753803,Democratic,Republican
27,22,0.9770443689351421,Democratic,Democratic
27,23,0.9778816798008886,Democratic,Republican
27,24,0.9642116986068887,Democratic,Republican
27,25,0.9925974613694114,Democratic,Republican
27,26,0.971117342378328,Democratic,Republican
27,27,1.0,Democratic,Democratic
27,28,0.9934615486502584,Democratic,Republican
27,29,0.9883120034648583,Democratic,Republican
27,30,0.9752048975813824,Democratic,Republican
27,31,0.9944682188449715,Democratic,Democratic
27,32,0.9915570331101774,Democratic,Democratic
27,33,0.9806287009195025,Democratic,Republican
27,34,0.9861990055303924,Democratic,Democratic
27,35,0.9882793658780925,Democratic,Democratic
27,36,0.9931157051451085,Democratic,Republican
27,37,0.9855908840144944,Democratic,Republican
27,38,0.9673393123541095,Democratic,Democratic
27,39,0.9869141129030187,Democratic,Republican
27,40,0.9802635511201906,Democratic,Republican
27,41,0.9766571957221296,Democratic,Democratic
27,42,0.9802519319733678,Democratic,Republican
27,43,0.9780090303978428,Democratic,Democratic
27,44,0.9696227510330447,Democratic,Republican
28,1,0.9897277186233314,Republican,Unaffiliated
28,2,0.9897431622726748,Republican,Federalist
28,3,0.9912290616950826,Republican,Democratic-Republican
28,4,0.9848290598875575,Republican,Democratic-Republican
28,5,0.9822509980874,Republican,Democratic-Republican
28,6,0.9766109849292433,Republican,Democratic-Republican
28,7,0.9878202462987188,Republican,Democratic
28,8,0.9878344573070725,Republican,Democratic
28,9,0.0,Republican,Whig
28,10,0.9877142521166756,Republican,Whig
28,11,0.9824322135761024,Republican,Democratic
28,12,0.9798933124863375,Republican,Whig
28,13,0.9864520964524383,Republican,Whig
28,14,0.982803405071594,Republican,Democratic
28,15,0.9834316771993337,Republican,Democratic
28,16,0.9886504211882017,Republican,Republican
28,17,0.9869415121201687,Republican,Democratic
28,18,0.9848171037267833,Republican,Republican
28,19,0.982349292240691,Republican,Republican
28,20,0.0,Republican,Republican
28,21,0.9708622203016726,Republican,Republican
28,22,0.985451462194757,Republican,Democratic
28,23,0.9842423571076337,Republican,Republican
28,24,0.9741970032879199,Republican,Republican
28,25,0.9956240618841685,Republican,Republican
28,26,0.980408723669344,Republican,Republican
28,27,0.9934615486502584,Republican,Democratic
28,28,1.0,Republican,Republican
28,29,0.9960392802222064,Republican,Republican
28,30,0.9871208584471916,Republican,Republican
28,31,0.9963761791069766,Republican,Democratic
28,32,0.9950480678433062,Republican,Democratic
28,33,0.9928896649954492,Republican,Republican
28,34,0.993017218055093,Republican,Democratic
28,35,0.9846035837437805,Republican,Democratic
28,36,0.9908270997304635,Republican,Republican
28,37,0.9913614608961746,Republican,Republican
28,38,0.9821128890008591,Republican,Democratic
28,39,0.9880170378480295,Republican,Republican
28,40,0.978276092412962,Republican,Republican
28,41,0.9722671373322569,Republican,Democratic
28,42,0.9835774543412299,Republican,Republican
28,43,0.9730328301373099,Republican,Democratic
28,44,0.9719334566985961,Republican,Republican
29,1,0.9929968673995103,Republican,Unaffiliated
29,2,0.9942498337569134,Republican,Federalist
29,3,0.9922085476024589,Republican,Democratic-Republican
29,4,0.9910032942497543,Republican,Democratic-Republican
29,5,0.989724344499996,Republican,Democratic-Republican
29,6,0.9859991796040952,Republican,Democratic-Republican
29,7,0.9926267162018231,Republican,Democratic
29,8,0.9924344931099863,Republican,Democratic
29,9,0.0,Republican,Whig
29,10,0.992974227923765,Republican,Whig
29,11,0.9901150115517479,Republican,Democratic
29,12,0.9880135822693533,Republican,Whig
29,13,0.9929280598393367,Republican,Whig
29,14,0.9886637782183378,Republican,Democratic
